Row ID,Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,year,month,quarter,day_of_week,delivery_days
2689,2016-11-12,2016-11-14,First Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,15.7,2016,11,4,5,2
2690,2015-06-30,2015-07-02,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,5.248,2015,6,2,1,2
2691,2018-12-04,2018-12-08,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,5.346,2018,12,4,1,4
2692,2017-08-28,2017-09-02,Standard Class,Consumer,Englewood,Colorado,West,Office Supplies,Paper,15.48,2017,8,3,0,5
2693,2017-08-28,2017-09-02,Standard Class,Consumer,Englewood,Colorado,West,Technology,Phones,108.576,2017,8,3,0,5
2694,2017-01-22,2017-01-28,Standard Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,109.9,2017,1,1,6,6
2695,2015-10-15,2015-10-20,Standard Class,Consumer,Hialeah,Florida,South,Furniture,Furnishings,15.384,2015,10,4,3,5
2696,2017-02-07,2017-02-09,First Class,Consumer,Lancaster,Ohio,East,Office Supplies,Paper,30.352,2017,2,1,1,2
2697,2015-03-18,2015-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Technology,Machines,821.3,2015,3,1,2,5
2698,2015-03-18,2015-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Technology,Machines,22638.48,2015,3,1,2,5
2699,2015-03-18,2015-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Office Supplies,Paper,21.376,2015,3,1,2,5
2700,2015-03-18,2015-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Office Supplies,Art,8.016,2015,3,1,2,5
2701,2015-03-18,2015-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Furniture,Furnishings,30.768,2015,3,1,2,5
2702,2015-03-18,2015-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Office Supplies,Fasteners,18.936,2015,3,1,2,5
2703,2015-03-18,2015-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Furniture,Furnishings,122.352,2015,3,1,2,5
2704,2015-05-24,2015-05-30,Standard Class,Consumer,Baltimore,Maryland,East,Office Supplies,Paper,116.28,2015,5,2,6,6
2705,2018-07-11,2018-07-13,Second Class,Consumer,New York City,New York,East,Technology,Accessories,132.6,2018,7,3,2,2
2706,2018-06-16,2018-06-21,Standard Class,Home Office,Carlsbad,New Mexico,West,Office Supplies,Supplies,16.68,2018,6,2,5,5
2707,2018-06-16,2018-06-21,Standard Class,Home Office,Carlsbad,New Mexico,West,Office Supplies,Paper,19.44,2018,6,2,5,5
2708,2018-06-16,2018-06-21,Standard Class,Home Office,Carlsbad,New Mexico,West,Office Supplies,Paper,192.16,2018,6,2,5,5
2709,2016-01-30,2016-02-06,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,227.36,2016,1,1,5,7
2710,2016-01-30,2016-02-06,Standard Class,Consumer,Los Angeles,California,West,Technology,Machines,1919.976,2016,1,1,5,7
2711,2016-12-11,2016-12-15,Standard Class,Consumer,Jacksonville,Florida,South,Office Supplies,Binders,12.828,2016,12,4,6,4
2712,2018-10-09,2018-10-11,First Class,Corporate,Lakewood,Ohio,East,Furniture,Furnishings,45.888,2018,10,4,1,2
2713,2018-07-29,2018-08-01,Second Class,Consumer,Troy,New York,East,Office Supplies,Art,60.12,2018,7,3,6,3
2714,2015-04-25,2015-04-29,Standard Class,Consumer,Wilmington,North Carolina,South,Technology,Phones,302.376,2015,4,2,5,4
2715,2016-12-01,2016-12-06,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Art,13.9,2016,12,4,3,5
2716,2015-12-04,2015-12-08,Standard Class,Corporate,New York City,New York,East,Technology,Phones,129.98,2015,12,4,4,4
2717,2018-08-26,2018-09-01,Standard Class,Home Office,Columbus,Georgia,South,Technology,Accessories,71.98,2018,8,3,6,6
2718,2015-09-07,2015-09-13,Standard Class,Consumer,New York City,New York,East,Technology,Phones,377.97,2015,9,3,0,6
2719,2018-12-21,2018-12-27,Standard Class,Consumer,Costa Mesa,California,West,Office Supplies,Storage,124.36,2018,12,4,4,6
2720,2015-12-06,2015-12-08,Second Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,23.976,2015,12,4,6,2
2721,2015-11-04,2015-11-08,Second Class,Corporate,Cary,North Carolina,South,Office Supplies,Fasteners,8.376,2015,11,4,2,4
2722,2015-11-04,2015-11-08,Second Class,Corporate,Cary,North Carolina,South,Office Supplies,Appliances,58.24,2015,11,4,2,4
2723,2017-04-14,2017-04-19,Second Class,Consumer,Alexandria,Virginia,South,Office Supplies,Storage,81.2,2017,4,2,4,5
2724,2015-10-04,2015-10-08,Standard Class,Consumer,Vallejo,California,West,Office Supplies,Labels,14.45,2015,10,4,6,4
2725,2015-10-04,2015-10-08,Standard Class,Consumer,Vallejo,California,West,Office Supplies,Binders,95.648,2015,10,4,6,4
2726,2018-11-07,2018-11-13,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,359.97,2018,11,4,2,6
2727,2018-11-07,2018-11-13,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,350.352,2018,11,4,2,6
2728,2018-12-22,2018-12-24,First Class,Consumer,Toledo,Ohio,East,Office Supplies,Binders,1.641,2018,12,4,5,2
2729,2018-12-22,2018-12-24,First Class,Consumer,Toledo,Ohio,East,Technology,Phones,629.958,2018,12,4,5,2
2730,2018-02-13,2018-02-19,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Art,6.63,2018,2,1,1,6
2731,2018-02-13,2018-02-19,Standard Class,Consumer,Seattle,Washington,West,Technology,Accessories,799.96,2018,2,1,1,6
2732,2018-02-13,2018-02-19,Standard Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,107.53,2018,2,1,1,6
2733,2015-07-02,2015-07-06,Standard Class,Consumer,Plainfield,New Jersey,East,Technology,Phones,73.98,2015,7,3,3,4
2734,2015-07-02,2015-07-06,Standard Class,Consumer,Plainfield,New Jersey,East,Office Supplies,Art,5.58,2015,7,3,3,4
2735,2016-02-21,2016-02-23,Second Class,Consumer,Las Cruces,New Mexico,West,Office Supplies,Paper,49.12,2016,2,1,6,2
2736,2016-11-13,2016-11-19,Standard Class,Consumer,Newark,Delaware,East,Technology,Phones,377.97,2016,11,4,6,6
2737,2016-11-13,2016-11-19,Standard Class,Consumer,Newark,Delaware,East,Office Supplies,Paper,42.28,2016,11,4,6,6
2738,2016-11-13,2016-11-19,Standard Class,Consumer,Newark,Delaware,East,Furniture,Bookcases,299.97,2016,11,4,6,6
2739,2016-11-13,2016-11-19,Standard Class,Consumer,Newark,Delaware,East,Technology,Phones,89.98,2016,11,4,6,6
2740,2018-04-16,2018-04-18,First Class,Corporate,Hoover,Alabama,South,Office Supplies,Supplies,477.24,2018,4,2,0,2
2741,2018-04-16,2018-04-18,First Class,Corporate,Hoover,Alabama,South,Technology,Accessories,25.98,2018,4,2,0,2
2742,2017-02-25,2017-02-27,Second Class,Consumer,Newark,Ohio,East,Office Supplies,Envelopes,46.72,2017,2,1,5,2
2743,2015-11-04,2015-11-08,Standard Class,Consumer,San Diego,California,West,Furniture,Furnishings,35.34,2015,11,4,2,4
2744,2016-06-20,2016-06-25,Second Class,Corporate,San Francisco,California,West,Furniture,Furnishings,257.64,2016,6,2,0,5
2745,2016-06-20,2016-06-25,Second Class,Corporate,San Francisco,California,West,Technology,Phones,125.976,2016,6,2,0,5
2746,2018-08-07,2018-08-11,Second Class,Consumer,Jacksonville,North Carolina,South,Technology,Accessories,79.992,2018,8,3,1,4
2747,2015-05-12,2015-05-17,Standard Class,Consumer,Franklin,Massachusetts,East,Furniture,Tables,700.056,2015,5,2,1,5
2748,2016-11-22,2016-11-26,Standard Class,Home Office,Frisco,Texas,Central,Technology,Accessories,27.168,2016,11,4,1,4
2749,2016-12-04,2016-12-08,Standard Class,Consumer,Tallahassee,Florida,South,Office Supplies,Binders,8.226,2016,12,4,6,4
2750,2015-06-08,2015-06-14,Standard Class,Consumer,Seattle,Washington,West,Furniture,Chairs,585.552,2015,6,2,0,6
2751,2015-08-08,2015-08-11,Second Class,Consumer,Vacaville,California,West,Office Supplies,Storage,423.28,2015,8,3,5,3
2752,2015-05-26,2015-05-30,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,225.296,2015,5,2,1,4
2753,2016-04-17,2016-04-21,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Art,5.56,2016,4,2,6,4
2754,2016-04-17,2016-04-21,Standard Class,Consumer,San Francisco,California,West,Technology,Accessories,323.37,2016,4,2,6,4
2755,2016-04-17,2016-04-21,Standard Class,Consumer,San Francisco,California,West,Technology,Phones,783.96,2016,4,2,6,4
2756,2016-04-17,2016-04-21,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Appliances,1447.65,2016,4,2,6,4
2757,2016-04-17,2016-04-21,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,11.96,2016,4,2,6,4
2758,2017-06-11,2017-06-13,Second Class,Consumer,New York City,New York,East,Technology,Accessories,239.97,2017,6,2,6,2
2759,2017-03-11,2017-03-15,Standard Class,Home Office,Columbus,Georgia,South,Furniture,Furnishings,76.92,2017,3,1,5,4
2760,2017-03-11,2017-03-15,Standard Class,Home Office,Columbus,Georgia,South,Office Supplies,Storage,481.32,2017,3,1,5,4
2761,2015-05-26,2015-05-29,First Class,Home Office,Murray,Utah,West,Office Supplies,Paper,48.4,2015,5,2,1,3
2762,2018-10-12,2018-10-14,First Class,Home Office,San Francisco,California,West,Technology,Accessories,0.99,2018,10,4,4,2
2763,2018-10-12,2018-10-14,First Class,Home Office,San Francisco,California,West,Office Supplies,Binders,101.84,2018,10,4,4,2
2764,2018-06-22,2018-06-28,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,10.332,2018,6,2,4,6
2765,2018-06-22,2018-06-28,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,31.155,2018,6,2,4,6
2766,2018-06-22,2018-06-28,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,8.928,2018,6,2,4,6
2767,2018-01-15,2018-01-18,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,34.384,2018,1,1,0,3
2768,2018-01-15,2018-01-18,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,1924.16,2018,1,1,0,3
2769,2016-04-02,2016-04-07,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,32.192,2016,4,2,5,5
2770,2016-04-02,2016-04-07,Standard Class,Consumer,Dallas,Texas,Central,Technology,Accessories,50.12,2016,4,2,5,5
2771,2016-04-02,2016-04-07,Standard Class,Consumer,Dallas,Texas,Central,Technology,Accessories,47.976,2016,4,2,5,5
2772,2017-09-03,2017-09-10,Standard Class,Consumer,Waukesha,Wisconsin,Central,Office Supplies,Storage,54.5,2017,9,3,6,7
2773,2018-12-10,2018-12-12,First Class,Consumer,Fort Lauderdale,Florida,South,Furniture,Furnishings,19.104,2018,12,4,0,2
2774,2017-11-22,2017-11-26,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,49.44,2017,11,4,2,4
2775,2018-11-11,2018-11-18,Standard Class,Home Office,Springfield,Ohio,East,Office Supplies,Paper,10.368,2018,11,4,6,7
2776,2017-10-21,2017-10-25,Standard Class,Consumer,San Diego,California,West,Office Supplies,Storage,154.44,2017,10,4,5,4
2777,2016-12-21,2016-12-25,Standard Class,Corporate,Colorado Springs,Colorado,West,Office Supplies,Appliances,60.984,2016,12,4,2,4
2778,2016-07-17,2016-07-19,Second Class,Consumer,Bakersfield,California,West,Furniture,Bookcases,195.466,2016,7,3,6,2
2779,2018-04-30,2018-05-05,Standard Class,Corporate,Pompano Beach,Florida,South,Furniture,Furnishings,23.68,2018,4,2,0,5
2780,2018-04-30,2018-05-05,Standard Class,Corporate,Pompano Beach,Florida,South,Technology,Accessories,2.376,2018,4,2,0,5
2781,2018-05-06,2018-05-08,First Class,Consumer,New York City,New York,East,Office Supplies,Labels,59.2,2018,5,2,6,2
2782,2018-11-20,2018-11-27,Standard Class,Consumer,Lakeville,Minnesota,Central,Office Supplies,Art,22.0,2018,11,4,1,7
2783,2017-11-11,2017-11-16,Standard Class,Consumer,Detroit,Michigan,Central,Technology,Phones,257.98,2017,11,4,5,5
2784,2017-11-05,2017-11-10,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,23.988,2017,11,4,6,5
2785,2017-10-09,2017-10-15,Standard Class,Corporate,Troy,Ohio,East,Technology,Phones,23.976,2017,10,4,0,6
2786,2016-09-21,2016-09-23,First Class,Home Office,Los Angeles,California,West,Furniture,Chairs,601.536,2016,9,3,2,2
2787,2016-09-21,2016-09-23,First Class,Home Office,Los Angeles,California,West,Office Supplies,Fasteners,7.9,2016,9,3,2,2
2788,2015-12-02,2015-12-06,Standard Class,Corporate,Corpus Christi,Texas,Central,Furniture,Furnishings,58.36,2015,12,4,2,4
2789,2015-12-02,2015-12-06,Standard Class,Corporate,Corpus Christi,Texas,Central,Office Supplies,Art,16.464,2015,12,4,2,4
2790,2015-12-02,2015-12-06,Standard Class,Corporate,Corpus Christi,Texas,Central,Furniture,Furnishings,39.96,2015,12,4,2,4
2791,2015-09-21,2015-09-22,First Class,Corporate,Omaha,Nebraska,Central,Office Supplies,Appliances,25.96,2015,9,3,0,1
2792,2015-09-21,2015-09-22,First Class,Corporate,Omaha,Nebraska,Central,Office Supplies,Appliances,36.27,2015,9,3,0,1
2793,2015-09-21,2015-09-22,First Class,Corporate,Omaha,Nebraska,Central,Office Supplies,Paper,6.48,2015,9,3,0,1
2794,2015-04-12,2015-04-17,Standard Class,Corporate,Redondo Beach,California,West,Technology,Phones,1075.088,2015,4,2,6,5
2795,2015-04-12,2015-04-17,Standard Class,Corporate,Redondo Beach,California,West,Technology,Phones,438.368,2015,4,2,6,5
2796,2015-04-12,2015-04-17,Standard Class,Corporate,Redondo Beach,California,West,Office Supplies,Binders,18.088,2015,4,2,6,5
2797,2015-04-12,2015-04-17,Standard Class,Corporate,Redondo Beach,California,West,Furniture,Bookcases,308.499,2015,4,2,6,5
2798,2018-10-20,2018-10-27,Standard Class,Consumer,Little Rock,Arkansas,South,Office Supplies,Art,13.36,2018,10,4,5,7
2799,2018-10-20,2018-10-27,Standard Class,Consumer,Little Rock,Arkansas,South,Office Supplies,Paper,39.96,2018,10,4,5,7
2800,2018-10-20,2018-10-27,Standard Class,Consumer,Little Rock,Arkansas,South,Office Supplies,Binders,145.85,2018,10,4,5,7
2801,2017-10-25,2017-10-28,First Class,Corporate,Miami,Florida,South,Technology,Phones,783.96,2017,10,4,2,3
2802,2016-11-01,2016-11-04,First Class,Consumer,Salem,Oregon,West,Office Supplies,Art,7.88,2016,11,4,1,3
2803,2018-11-03,2018-11-08,Standard Class,Consumer,Las Cruces,New Mexico,West,Furniture,Furnishings,41.37,2018,11,4,5,5
2804,2016-05-12,2016-05-16,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,12.84,2016,5,2,3,4
2805,2016-05-12,2016-05-16,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Paper,25.68,2016,5,2,3,4
2806,2016-09-07,2016-09-11,Standard Class,Consumer,El Paso,Texas,Central,Furniture,Chairs,47.516,2016,9,3,2,4
2807,2016-07-25,2016-07-27,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,9.42,2016,7,3,0,2
2808,2016-07-25,2016-07-27,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,12.96,2016,7,3,0,2
2809,2016-07-25,2016-07-27,Second Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,704.9,2016,7,3,0,2
2810,2016-07-25,2016-07-27,Second Class,Consumer,Seattle,Washington,West,Furniture,Chairs,561.568,2016,7,3,0,2
2811,2016-11-16,2016-11-18,Second Class,Home Office,Milwaukee,Wisconsin,Central,Office Supplies,Paper,179.82,2016,11,4,2,2
2812,2016-11-16,2016-11-18,Second Class,Home Office,Milwaukee,Wisconsin,Central,Furniture,Furnishings,185.58,2016,11,4,2,2
2813,2016-11-16,2016-11-18,Second Class,Home Office,Milwaukee,Wisconsin,Central,Furniture,Tables,214.11,2016,11,4,2,2
2814,2016-11-16,2016-11-18,Second Class,Home Office,Milwaukee,Wisconsin,Central,Technology,Accessories,999.96,2016,11,4,2,2
2815,2016-11-16,2016-11-18,Second Class,Home Office,Milwaukee,Wisconsin,Central,Furniture,Tables,653.55,2016,11,4,2,2
2816,2016-09-01,2016-09-08,Standard Class,Home Office,Franklin,Massachusetts,East,Office Supplies,Binders,114.6,2016,9,3,3,7
2817,2016-09-01,2016-09-08,Standard Class,Home Office,Franklin,Massachusetts,East,Furniture,Chairs,60.74,2016,9,3,3,7
2818,2016-09-01,2016-09-08,Standard Class,Home Office,Franklin,Massachusetts,East,Furniture,Furnishings,124.36,2016,9,3,3,7
2819,2016-09-01,2016-09-08,Standard Class,Home Office,Franklin,Massachusetts,East,Office Supplies,Storage,1088.76,2016,9,3,3,7
2820,2017-05-05,2017-05-08,First Class,Consumer,Encinitas,California,West,Office Supplies,Binders,6.72,2017,5,2,4,3
2821,2017-05-05,2017-05-08,First Class,Consumer,Encinitas,California,West,Furniture,Tables,298.776,2017,5,2,4,3
2822,2017-12-31,2018-01-05,Standard Class,Consumer,Anaheim,California,West,Technology,Phones,302.376,2017,12,4,6,5
2823,2018-09-18,2018-09-20,First Class,Consumer,Arlington,Texas,Central,Office Supplies,Art,8.928,2018,9,3,1,2
2824,2018-09-18,2018-09-20,First Class,Consumer,Arlington,Texas,Central,Office Supplies,Storage,47.584,2018,9,3,1,2
2825,2015-09-25,2015-09-30,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Paper,33.792,2015,9,3,4,5
2826,2015-09-25,2015-09-30,Standard Class,Home Office,Houston,Texas,Central,Furniture,Bookcases,300.5328,2015,9,3,4,5
2827,2015-09-25,2015-09-30,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,2.724,2015,9,3,4,5
2828,2015-09-25,2015-09-30,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Envelopes,3.264,2015,9,3,4,5
2829,2017-04-23,2017-04-26,First Class,Consumer,Lancaster,Ohio,East,Office Supplies,Paper,108.336,2017,4,2,6,3
2830,2017-04-23,2017-04-26,First Class,Consumer,Lancaster,Ohio,East,Office Supplies,Storage,55.92,2017,4,2,6,3
2831,2017-04-23,2017-04-26,First Class,Consumer,Lancaster,Ohio,East,Office Supplies,Paper,78.304,2017,4,2,6,3
2832,2015-11-01,2015-11-05,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,Storage,443.92,2015,11,4,6,4
2833,2015-11-01,2015-11-05,Standard Class,Consumer,Portland,Oregon,West,Technology,Phones,155.976,2015,11,4,6,4
2834,2018-01-26,2018-01-31,Second Class,Corporate,Hoover,Alabama,South,Office Supplies,Art,15.47,2018,1,1,4,5
2835,2018-01-26,2018-01-31,Second Class,Corporate,Hoover,Alabama,South,Office Supplies,Binders,7.16,2018,1,1,4,5
2836,2018-11-11,2018-11-16,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Appliances,10.89,2018,11,4,6,5
2837,2018-11-11,2018-11-16,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,19.44,2018,11,4,6,5
2838,2018-11-11,2018-11-16,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,121.6,2018,11,4,6,5
2839,2017-06-09,2017-06-12,First Class,Consumer,Tallahassee,Florida,South,Technology,Machines,695.7,2017,6,2,4,3
2840,2016-09-03,2016-09-08,Second Class,Corporate,New York City,New York,East,Office Supplies,Storage,120.33,2016,9,3,5,5
2841,2015-03-14,2015-03-19,Standard Class,Home Office,Chesapeake,Virginia,South,Furniture,Chairs,1139.92,2015,3,1,5,5
2842,2018-08-31,2018-09-04,Second Class,Consumer,Fayetteville,North Carolina,South,Office Supplies,Paper,229.544,2018,8,3,4,4
2843,2018-03-23,2018-03-27,Standard Class,Consumer,Huntsville,Texas,Central,Office Supplies,Storage,143.728,2018,3,1,4,4
2844,2018-05-18,2018-05-22,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,36.048,2018,5,2,4,4
2845,2017-12-27,2017-12-31,Standard Class,Corporate,Woodstock,Illinois,Central,Furniture,Chairs,845.488,2017,12,4,2,4
2846,2018-11-17,2018-11-20,First Class,Consumer,Everett,Massachusetts,East,Office Supplies,Art,50.94,2018,11,4,5,3
2847,2018-09-10,2018-09-15,Standard Class,Home Office,Chicago,Illinois,Central,Office Supplies,Binders,762.594,2018,9,3,0,5
2848,2018-04-08,2018-04-15,Standard Class,Corporate,Roswell,Georgia,South,Furniture,Furnishings,56.28,2018,4,2,6,7
2849,2018-04-08,2018-04-15,Standard Class,Corporate,Roswell,Georgia,South,Office Supplies,Binders,2690.97,2018,4,2,6,7
2850,2017-11-28,2017-12-03,Standard Class,Corporate,Palm Coast,Florida,South,Office Supplies,Binders,7.434,2017,11,4,1,5
2851,2017-06-02,2017-06-05,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,64.784,2017,6,2,4,3
2852,2018-12-17,2018-12-22,Standard Class,Home Office,Columbus,Indiana,Central,Office Supplies,Paper,28.16,2018,12,4,0,5
